hs6,hs6_name
761210,Collapsible_tubular_containers
761290,Other
761300,Aluminium_containers_for_compressed_or_liquefied_gas
761410,With_steel_core
761490,Other
761510,Table__kitchen_or_other_household_articles_and_parts_thereof;_pot_scourers_and_scouring_or_polishing_pads__gloves_and_the_like
761520,Sanitary_ware_and_parts_thereof
761610,Nails__tacks__staples_(other_than_those_of_heading_83.05)__screws__bolts__nuts__screw_hooks__rivets__cotters__cotter-pins__washers_and_similar_articles
761691,Cloth__grill__netting_and_fencing__of_aluminium_wire
761699,Other
780200,Lead_waste_and_scrap
780411,Sheets__strip_and_foil_of_a_thickness_(excluding_any_backing)_not_exceeding_0.2mm
780419,Other
780420,Powders_and_flakes
790200,Zinc_waste_and_scrap
790310,Zinc_dust
790390,Other
790400,Zinc_bars__rods__profiles_and_wire
790500,Zinc_plates__sheets__strip_and_foil
800110,Tin__not_alloyed
800120,Tin_alloys
800200,Tin_waste_and_scrap
800300,Tin_bars__rods__profiles_and_wire
810110,Powders
810194,Unwrought_tungsten__including_bars_and_rods_obtained_simply_by_sintering
810196,Wire
810197,Waste_and_scrap
810210,Powders
810294,Unwrought_molybdenum__including_bars_and_rods_obtained_simply_by_sintering
810295,Bars_and_rods__other_than_those_obtained_simply_by_sintering__profiles__plates__sheets__strip_and_foil
810296,Wire
810297,Waste_and_scrap
810299,Other
810320,Unwrought_tantalum__including_bars_and_rods_obtained_simply_by_sintering;_powders
810330,Waste_and_scrap
810420,Waste_and_scrap
810430,Raspings__turnings_and_granules__graded_according_to_size;_powders
810490,Other
810520,Cobalt_mattes_and_other_intermediate_products_of_cobalt_metallurgy;_unwrought_cobalt;_powders
810530,Waste_and_scrap
810590,Other
810600,Bismuth_and_articles_thereof__including_waste_and_scrap
810720,Unwrought_cadmium;_powders
810730,Waste_and_scrap
810790,Other
810920,Unwrought_zirconium;_powders
810930,Waste_and_scrap
810990,Other
811010,Unwrought_antimony;_powders
811090,Other
811100,Manganese_and_articles_thereof__including_waste_and_scrap
811212,Unwrought;_powders
811213,Waste_and_scrap
811219,Other
811221,Unwrought;_powders
811222,Waste_and_scrap
811229,Other
811251,Unwrought;_powders
811252,Waste_and_scrap
811259,Other
811300,Cermets_and_articles_thereof___including_waste_and_scrap
820110,Spades_and_shovels
820130,Mattocks__picks__hoes_and_rakes
820140,Axes__bill_hooks_and_similar_hewing_tools
820150,Secateurs_and_similar_one-handed_pruners_and_shears_(including_poultry_shears)
820160,Hedge_shears__two-handed_pruning_shears_and_similar_two-handed_shears
820190,Other_hand_tools_of_a_kind_used_in_agriculture__horticulture_or_forestry
820210,Hand_saws
820220,Band_saw_blades
820231,With_working_part_of_steel
820239,Other__including_parts
820240,Chain_saw_blades
820291,Straight_saw_blades__for_working_metal
820299,Other
820310,Files__rasps_and_similar_tools
820320,Pliers_(including_cutting_pliers)__pincers__tweezers_and_similar_tools
820330,Metal_cutting_shears_and_similar_tools
820340,Pipe-cutters__bolt_croppers__perforating_punches_and_similar_tools
820411,Non-adjustable
820412,Adjustable
820420,Interchangeable_spanner_sockets__with_or_without_handles
820510,Drilling__threading_or_tapping_tools
820520,Hammers_and_sledge_hammers
820530,Planes__chisels__gouges_and_similar_cutting_tools_for_working_wood
820540,Screwdrivers
820551,Household_tools
820559,Other
820560,Blow_lamps
820570,Vices__clamps_and_the_like
820590,Other__including_sets_of_articles_of_two_or_more_of_subheadings_of_this_heading
820600,Tools_of_two_or_more_of_the_headings_82.02_to_82.05__put_up_in_sets_for_retail_sale.
820713,With_working_part_of_cermets
820719,Other__including_parts
820720,Dies_for_drawing_or_extruding_metal
820730,Tools_for_pressing__stamping_or_punching
820740,Tools_for_tapping_or_threading
820760,Tools_for_boring_or_broaching
820780,Tools_for_turning
820810,For_metal_working
820820,For_wood_working
820830,For_kitchen_appliances_or_for_machines_used_by_the_food_industry
820840,For_agricultural__horticultural_or_forestry_machines
820890,Other
821000,Hand-operated_mechanical_appliances__weighing_10kg_or_less__used_in_the_preparation__conditioning_or_serving_of_food_or_drink.
821110,Sets_of_assorted_articles
821191,Table_knives_having_fixed_blades
821192,Other_knives_having_fixed_blades
821193,Knives_having_other_than_fixed_blades
821194,Blades
821195,Handles_of_base_metal
821220,Safety_razor_blades__including_razor_blade_blanks_in_strips
821290,Other_parts
821300,Scissors__tailors'_shears_and_similar_shears__and_blades_therefor.
821410,Paper_knives__letter_openers__erasing_knives__pencil_sharpeners_and_blades_therefor
821420,Manicure_or_pedicure_sets_and_instruments_(including_nail_files)
821490,Other
821510,Sets_of_assorted_articles_containing_at_least_one_article_plated_with_precious_metal
821520,Other_sets_of_assorted_articles
821591,Plated_with_precious_metal
821599,Other
830110,Padlocks
830120,Locks_of_a_kind_used_for_motor_vehicles
830130,Locks_of_a_kind_used_for_furniture
830140,Other_locks
830150,Clasps_and_frames_with_clasps__incorporating_locks
830160,Parts
830170,Keys_presented_separately
830210,Hinges
830220,Castors
830230,Other_mountings__fittings_and_similar_articles_suitable_for_motor_vehicles
830241,Suitable_for_buildings
830242,Other__suitable_for_furniture
830249,Other
830250,Hat-racks__hat-pegs__brackets_and_similar_fixtures
830260,Automatic_door_closers
830300,Armoured_or_reinforced_safes__strong_-boxes_and_doors_and_safe_deposit_lockers_for_strong_-rooms__cash_or_deed_boxes_and_the_like__of_base_metal.
830400,Filing_cabinets__card-index_cabinets__paper_trays__paper_rests__pen_trays__office_-stamp_stands_and_similar_office_or_desk_equipment__of_base_metal__other_than_office_furniture_of_heading_94.03.
830510,Fittings_for_loose-leaf_binders_or_files
830520,Staples_in_strips
830590,Other__including_parts
830610,Bells__gongs_and_the_like
830621,Plated_with_precious_metal
830629,Other
830630,Photograph__picture_or_similar_frames;_mirrors
830710,Of_iron_or_steel
830790,Of_other_base_metal
830810,Hooks__eyes_and_eyelets
830820,Tubular_or_bifurcated_rivets
830910,Crown_corks
830990,Other
831000,Sign-plates__name-plates__address-plates_and_similar_plates__numbers__letters_and_other_symbols__of_base_metal__excluding_those_of_heading_94.05.
831110,Coated_electrodes_of_base_metal__for_electric_arc-welding
831120,Cored_wire_of_base_metal__for_electric_arc-welding
831130,Coated_rods_and_cored_wire__of_base_metal__for_soldering__brazing_or_welding_by_flame
831190,Other
840120,Machinery_and_apparatus_for_isotopic_separation__and_parts_thereof
840130,Fuel_elements_(cartridges)__non-irradiated
840140,Parts_of_nuclear_reactors
840211,Watertube_boilers_with_a_steam_production_exceeding_45_t_per_hour
840212,Watertube_boilers_with_a_steam_production_not_exceeding_45_t_per_hour
840219,Other_vapour_generating_boilers__including_hybrid_boilers
840220,Super-heated_water_boilers
840290,Parts
840310,Boilers
840390,Parts
840410,Auxiliary_plant_for_use_with_boilers_of_heading_84.02_or_84.03
840420,Condensers_for_steam_or_other_vapour_power_units
840490,Parts
840510,Producer_gas_or_water_gas_generators__with_or_without_their_purifiers;_acetylene_gas_generators_and_similar_water_process_gas_generators__with_or_without_their_purifiers
840590,Parts
840610,Turbines_for_marine_propulsion
840681,Of_an_output_exceeding_40_MW
840682,Of_an_output_not_exceeding_40_MW
840690,Parts
840710,Aircraft_engines
840721,Outboard_motors
840729,Other
840731,Of_a_cylinder_capacity_not_exceeding_50_cc
840732,Of_a_cylinder_capacity_exceeding_50_cc_but_not_exceeding_250_cc
840733,Of_a_cylinder_capacity_exceeding_250_cc_but_not_exceeding_1_000_cc
840734,Of_a_cylinder_capacity_exceeding_1_000_cc
840790,Other_engines
840810,Marine_propulsion_engines
840820,Engines_of_a_kind_used_for_the_propulsion_of_vehicles_of_Chapter_87
840910,For_aircraft_engines
841011,Of_a_power_not_exceeding_1_000_kW
841012,Of_a_power_exceeding_1_000_kW_but_not_exceeding_10_000_kW
841013,Of_a_power_exceeding_10_000_kW
841090,Parts__including_regulators
841111,Of_a_thrust_not_exceeding_25_kN
841112,Of_a_thrust_exceeding_25_kN
841121,Of_a_power_not_exceeding_1_100_kW
841122,Of_a_power_exceeding_1_100_kW
841182,Of_a_power_exceeding_5_000_kW
841191,Of_turbo-jets_or_turbo-propellers
841210,Reaction_engines_other_than_turbo-jets
841221,Linear_acting_(cylinders)
841229,Other
841231,Linear_acting_(cylinders)
841239,Other
841280,Other
841311,Pumps_for_dispensing_fuel_or_lubricants__of_the_type_used_in_filling-stations_or_in_garages
841319,Other
841320,Hand_pumps__other_than_those_of_subheading_8413.11_or_8413.19
841340,Concrete_pumps
841381,Pumps
841382,Liquid_elevators
841391,Of_pumps
841392,Of_liquid_elevators
841410,Vacuum_pumps
841420,Hand-_or_foot-operated_air_pumps
841440,Air_compressors_mounted_on_a_wheeled_chassis_for_towing
841460,Hoods_having_a_maximum_horizontal_side_not_exceeding_120_cm
841520,Of_a_kind_used_for_persons__in_motor_vehicles
841610,Furnace_burners_for_liquid_fuel
841620,Other_furnace_burners__including_combination_burners
841630,Mechanical_stokers__including_their_mechanical_grates__mechanical_ash_dischargers_and_similar_appliances
841690,Parts
841710,Furnaces_and_ovens_for_the_roasting__melting_or_other_heat-treatment_of_ores__pyrites_or_of_metals
841720,Bakery_ovens__including_biscuit_ovens
841780,Other
841790,Parts
841810,Combined_refrigerator-freezers__fitted_with_separate_external_doors
841821,Compression-type
841829,Other
841840,Freezers_of_the_upright_type__not_exceeding_900_l_capacity
841891,Furniture_designed_to_receive_refrigerating_or_freezing_equipment
841899,Other
841911,Instantaneous_gas_water_heaters
841919,Other
841920,Medical__surgical_or_laboratory_sterilisers
841931,For_agricultural_products
841932,For_wood__paper_pulp__paper_or_paperboard
841939,Other
841940,Distilling_or_rectifying_plant
841950,Heat_exchange_units
841960,Machinery_for_liquefying_air_or_other_gases
841981,For_making_hot_drinks_or_for_cooking_or_heating_food
841989,Other
841990,Parts
842010,Calendering_or_other_rolling_machines
842091,Cylinders
842099,Other
842111,Cream_separators
842112,Clothes-dryers
842119,Other
842121,For_filtering_or_purifying_water
842122,For_filtering_or_purifying_beverages_other_than_water
842131,Intake_air_filters_for_internal_combustion_engines
842191,Of_centrifuges__including_centrifugal_dryers
842211,Of_the_household_type
842219,Other
842220,Machinery_for_cleaning_or_drying_bottles_or_other_containers
842290,Parts
842310,Personal_weighing_machines__including_baby_scales;_household_scales
842320,Scales_for_continuous_weighing_of_goods_on_conveyors
842330,Constant_weight_scales_and_scales_for_discharging_a_predetermined_weight_of_material_into_a_bag_or_container__including_hopper_scales
842381,Having_a_maximum_weighing_capacity_not_exceeding_30_kg
842382,Having_a_maximum_weighing_capacity_exceeding_30_kg_but_not_exceeding_5_000_kg
842389,Other
842390,Weighing_machine_weights_of_all_kinds;_parts_of_weighing_machinery
842410,Fire_extinguishers__whether_or_not_charged
842420,Spray_guns_and_similar_appliances
842430,Steam_or_sand_blasting_machines_and_similar_jet_projecting_machines
842481,Agricultural_or_horticultural
842489,Other
842511,Powered_by_electric_motor
842519,Other
842531,Powered_by_electric_motor
842539,Other
842541,Built-in_jacking_systems_of_a_type_used_in_garages
842542,Other_jacks_and_hoists__hydraulic
842549,Other
842611,Overhead_travelling_cranes_on_fixed_support
842612,Mobile_lifting_frames_on_tyres_and_straddle_carriers
842619,Other
842620,Tower_cranes
842630,Portal_or_pedestal_jib_cranes
842641,On_tyres
842649,Other
842691,Designed_for_mounting_on_road_vehicles
842699,Other
842710,Self-propelled_trucks_powered_by_an_electric_motor
842720,Other_self-propelled_trucks
842790,Other_trucks
842810,Lifts_and_skip_hoists
842820,Pneumatic_elevators_and_conveyors
842831,Specially_designed_for_underground_use
842832,Other__bucket_type
842833,Other__belt_type
842839,Other
842840,Escalators_and_moving_walkways
842860,Teleferics__chair-lifts__ski-draglines;_traction_mechanisms_for_funiculars
842890,Other_machinery
842911,Track_laying
842919,Other
842920,Graders_and_levellers
842930,Scrapers
842940,Tamping_machines_and_road_rollers
842951,Front-end_shovel_loaders
842952,Machinery_with_a_360°_revolving_superstructure
842959,Other
843010,Pile-drivers_and_pile-extractors
843020,Snow-ploughs_and_snow-blowers
843031,Self-propelled
843039,Other
843041,Self-propelled
843049,Other
843050,Other_machinery__self-propelled
843061,Tamping_or_compacting_machinery
843069,Other
843110,Of_machinery_of_heading_84.25
843120,Of_machinery_of_heading_84.27
843131,Of_lifts__skip_hoists_or_escalators
843139,Other
843141,Buckets__shovels__grabs_and_grips
843142,Bulldozer_or_angledozer_blades
843143,Parts_for_boring_or_sinking_machinery_of_subheading_8430.41_or_8430.49
843210,Ploughs
843221,Disc_harrows
843229,Other
843230,Seeders__planters_and_transplanters
843240,Manure_spreaders_and_fertiliser_distributors
843280,Other_machinery
843290,Parts
843311,Powered__with_the_cutting_device_rotating_in_a_horizontal_plane
843319,Other
843320,Other_mowers__including_cutter_bars_for_tractor_mounting
843330,Other_haymaking_machinery
843340,Straw_or_fodder_balers__including_pick-up_balers
843351,Combine_harvester-threshers
843352,Other_threshing_machinery
843353,Root_or_tuber_harvesting_machines
843359,Other
843360,Machines_for_cleaning__sorting_or_grading_eggs__fruit_or_other_agricultural_produce
843390,Parts
843410,Milking_machines
843420,Dairy_machinery
843490,Parts
843510,Machinery
843590,Parts
843610,Machinery_for_preparing_animal_feeding_stuffs
843621,Poultry_incubators_and_brooders
843629,Other
843680,Other_machinery
843691,Of_poultry-keeping_machinery_or_poultry_incubators_and_brooders
843699,Other
843710,Machines_for_cleaning__sorting_or_grading_seed__grain_or_dried_leguminous_vegetables
843780,Other_machinery
843790,Parts
843810,Bakery_machinery_and_machinery_for_the_manufacture_of_macaroni__spaghetti_or_similar_products
843820,Machinery_for_the_manufacture_of_confectionery__cocoa_or_chocolate
843830,Machinery_for_sugar_manufacture
843840,Brewery_machinery
843850,Machinery_for_the_preparation_of_meat_or_poultry
843860,Machinery_for_the_preparation_of_fruits__nuts_or_vegetables
843880,Other_machinery
843890,Parts
843910,Machinery_for_making_pulp_of_fibrous_cellulosic_material
843920,Machinery_for_making_paper_or_paperboard
843930,Machinery_for_finishing_paper_or_paperboard
843991,Of_machinery_for_making_pulp_of_fibrous_cellulosic_material
843999,Other
844090,Parts
844110,Cutting_machines
844120,Machines_for_making_bags__sacks_or_envelopes
844130,Machines_for_making_cartons__boxes__cases__tubes__drums_or_similar_containers__other_than_by_moulding
844140,Machines_for_moulding_articles_in_paper_pulp__paper_or_paperboard
844180,Other_machinery
844190,Parts
844230,Machinery__apparatus_and_equipment
844240,Parts_of_the_foregoing_machinery__apparatus_or_equipment
844250,Plates__cylinders_and_other_printing_components;_plates__cylinders_and_lithographic_stones__prepared_for_printing_purposes_(for_example__planed__grained_or_polished)
844311,Offset_printing_machinery__reel-fed
844312,Offset_printing_machinery__sheet-fed__office_type_(using_sheets_with_one_side_not_exceeding_22_cm_and_the_other_side_not_exceeding_36_cm_in_the_unfolded_state)
844313,Other_offset_printing_machinery
844314,Letterpress_printing_machinery__reel_fed__excluding_flexographic_printing
844315,Letterpress_printing_machinery__other_than_reel_fed__excluding_flexographic_printing
844316,Flexographic_printing_machinery
844317,Gravure_printing_machinery
844319,Other
844391,Parts_and_accessories_of_printing_machinery_used_for_printing_by_means_of_plates__cylinders_and_other_printing_components_of_heading_84.42
844399,Other
844400,Machines_for_extruding__drawing__texturing_or_cutting_man-made_textile_materials
844511,Carding_machines
844512,Combing_machines
844513,Drawing_or_roving_machines
844519,Other
844520,Textile_spinning_machines
844530,Textile_doubling_or_twisting_machines
844540,Textile_winding_(including_weft-winding)_or_reeling_machines
844590,Other
844610,For_weaving_fabrics_of_a_width_not_exceeding_30cm
844621,Power_looms
844629,Other
844630,For_weaving_fabrics_of_a_width_exceeding_30cm__shuttleless_type
844711,With_cylinder_diameter_not_exceeding_165mm
844712,With_cylinder_diameter_exceeding_165mm
844720,Flat_knitting_machines;_stitch-bonding_machines
844790,Other
844811,Dobbies_and_Jacquards;_card_reducing__copying__punching_or_assembling_machines_for_use_therewith
844819,Other
844820,Parts_and_accessories_of_machines_of_heading_84.44_or_of_their_auxiliary_machinery
844831,Card_clothing
844832,Of_machines_for_preparing_textile_fibres__other_than_card_clothing
844833,Spindles__spindle_flyers__spinning_rings_and_ring_travellers
844839,Other
844842,Reeds_for_looms__healds_and_heald-frames
844859,Other
844900,Machinery_for_the_manufacture_or_finishing_of_felt_or_nonwovens_in_the_piece_or_in_shapes__including_machinery_for_making_felt_hats;_blocks_for_making_hats
845011,Fully-automatic_machines
845012,Other_machines__with_built-in_centrifugal_drier
845019,Other
845020,Machines__each_of_a_dry_linen_capacity_exceeding_10kg
845090,Parts
845110,Dry-cleaning_machines
845121,Each_of_a_dry_linen_capacity_not_exceeding_10kg
845129,Other
845130,Ironing_machines_and_presses_(including_fusing_presses)
845140,Washing__bleaching_or_dyeing_machines
845150,Machines_for_reeling__unreeling__folding__cutting_or_pinking_textile_fabrics
845180,Other_machinery
845190,Parts
845210,Sewing_machines_of_the_household_type
845230,Sewing_machine_needles
845310,Machinery_for_preparing__tanning_or_working_hides__skins_or_leather
845320,Machinery_for_making_or_repairing_footwear
845380,Other_machinery
845390,Parts
845410,Converters
845420,Ingot_moulds_and_ladles
845430,Casting_machines
845490,Parts
845510,Tube_mills
845521,Hot_or_combination_hot_and_cold
845522,Cold
845530,Rolls_for_rolling_mills
845590,Other_parts
845610,Operated_by_laser_or_other_light_or_photon_beam_processes
845620,Operated_by_ultrasonic_processes
845690,Other
845710,Machining_centres
845720,Unit_construction_machines_(single_station)
845730,Multi-station_transfer_machines
845811,Numerically_controlled
845819,Other
845891,Numerically_controlled
845899,Other
845910,Way-type_unit_head_machines
845921,Numerically_controlled
845929,Other
845931,Numerically_controlled
845939,Other
845940,Other_boring_machines
845951,Numerically_controlled
845959,Other
845961,Numerically_controlled
845969,Other
845970,Other_threading_or_tapping_machines
846011,Numerically_controlled
846019,Other
846021,Numerically_controlled
846029,Other
846031,Numerically_controlled
846039,Other
846040,Honing_or_lapping_machines
846120,Shaping_or_slotting_machines
846130,Broaching_machines
846140,Gear_cutting__gear_grinding_or_gear_finishing_machines
846150,Sawing_or_cutting-off_machines
846190,Other
846210,Forging_or_die-stamping_machines_(including_presses)_and_hammers
846221,Numerically_controlled
846229,Other
846231,Numerically_controlled
846239,Other
846241,Numerically_controlled
846249,Other
846291,Hydraulic_presses
846299,Other
846310,Draw-benches_for_bars__tubes__profiles__wire_or_the_like
846320,Thread_rolling_machines
846330,Machines_for_working_wire
846390,Other
846410,Sawing_machines
846420,Grinding_or_polishing_machines
846490,Other
846510,Machines_which_can_carry_out_different_types_of_machining_operations_without_tool_change_between_such_operations
846591,Sawing_machines
846592,Planing__milling_or_moulding_(by_cutting)_machines
846593,Grinding__sanding_or_polishing_machines
846594,Bending_or_assembling_machines
846595,Drilling_or_morticing_machines
846596,Splitting__slicing_or_paring_machines
846599,Other
846620,Work_holders
846630,Dividing_heads_and_other_special_attachments_for_machine-tools
846691,For_machines_of_heading_84.64
846692,For_machines_of_heading_84.65
846693,For_machines_of_headings_84.56_to_84.61
846694,For_machines_of_heading_84.62_or_84.63
846711,Rotary_type_(including_combined_rotary-percussion)
846719,Other
846721,Drills_of_all_kinds
846722,Saws
846781,Chain_saws
846789,Other
846791,Of_chain_saws
846792,Of_pneumatic_tools
846799,Other
846810,Hand-held_blow_pipes
846820,Other_gas-operated_machinery_and_apparatus
846880,Other_machinery_and_apparatus
846890,Parts
846900,Typewriters_other_than_printers_of_heading_84.43;_word-processing_machines
847010,Electronic_calculators_capable_of_operation_without_an_external_source_of_electric_power_and_pocket-size_data_recording__reproducing_and_displaying_machines_with_calculating_functions
847021,Incorporating_a_printing_device
847029,Other
847030,Other_calculating_machines
847050,Cash_registers
847090,Other
847130,Portable_automatic_data_processing_machines__weighing_not_more_than_10_kg__consisting_of_at_least_a_central_processing_unit__a_keyboard_and_a_display
847141,Comprising_in_the_same_housing_at_least_a_central_processing_unit_and_an_input_and_output_unit__whether_or_not_combined
847149,Other__presented_in_the_form_of_systems
847150,Processing_units_other_than_those_of_subheading_8471.41_or_8471.49__whether_or_not_containing_in_the_same_housing_one_or_two_of_the_following_types_of_unit:_storage_units__input_units__output_units
847160,Input_or_output_units__whether_or_not_containing_storage_units_in_the_same_housing
847180,Other_units_of_automatic_data_processing_machines
847190,Other
847210,Duplicating_machines
847230,Machines_for_sorting_or_folding_mail_or_for_inserting_mail_in_envelopes_or_bands__machines_for_opening__closing_or_sealing_mail_and_machines_for_affixing_or_cancelling_postage_stamps
847290,Other
847310,Parts_and_accessories_of_the_machines_of_heading_84.69
847321,Of_the_electronic_calculating_machines_of_subheading_8470.10__8470.21_or_8470.29
847329,Other
847340,Parts_and_accessories_of_the_machines_of_heading_84.72
847350,Parts_and_accessories_equally_suitable_for_use_with_machines_of_two_or_more_of_the_headings_84.69_to_84.72
847410,Sorting__screening__separating_or_washing_machines
847420,Crushing_or_grinding_machines
847431,Concrete_or_mortar_mixers
847432,Machines_for_mixing_mineral_substances_with_bitumen
847439,Other
847480,Other_machinery
847490,Parts
847510,Machines_for_assembling_electric_or_electronic_lamps__tubes_or_valves_or_flashbulbs__in_glass_envelopes
847521,Machines_for_making_optical_fibres_and_preforms_thereof
847529,Other
847590,Parts
847621,Incorporating_heating_or_refrigerating_devices
847629,Other
847681,Incorporating_heating_or_refrigerating_devices
847689,Other
847690,Parts
847710,Injection-moulding_machines
847720,Extruders
847730,Blow_moulding_machines
847740,Vacuum_moulding_machines_and_other_thermoforming_machines
847751,For_moulding_or_retreading_pneumatic_tyres_or_for_moulding_or_otherwise_forming_inner_tubes
847759,Other
847780,Other_machinery
847810,Machinery
847890,Parts
847910,Machinery_for_public_works__building_or_the_like
847920,Machinery_for_the_extraction_or_preparation_of_animal_or_fixed_vegetable_fats_or_oils
847930,Presses_for_the_manufacture_of_particle_board_or_fibre_building_board_of_wood_or_other_ligneous_materials_and_other_machinery_for_treating_wood_or_cork
847940,Rope_or_cable-making_machines
847950,Industrial_robots__not_elsewhere_specified_or_included
847960,Evaporative_air_coolers
847971,Of_a_kind_used_in_airports
847979,Other
847981,For_treating_metal__including_electric_wire_coil-winders
847982,Mixing__kneading__crushing__grinding__screening__sifting__homogenising__emulsifying_or_stirring_machines
847989,Other
847990,Parts
848010,Moulding_boxes_for_metal_foundry
848020,Mould_bases
848030,Moulding_patterns
848041,Injection_or_compression_types
848049,Other
848050,Moulds_for_glass
848060,Moulds_for_mineral_materials
848071,Injection_or_compression_types
848079,Other
848110,Pressure-reducing_valves
848120,Valves_for_oleohydraulic_or_pneumatic_transmissions
848130,Check_(nonreturn)_valves
848140,Safety_or_relief_valves
848190,Parts
848210,Ball_bearings
848220,Tapered_roller_bearings__including_cone_and_tapered_roller_assemblies
848230,Spherical_roller_bearings
848240,Needle_roller_bearings
848250,Other_cylindrical_roller_bearings
848280,Other__including_combined_ball/roller_bearings
848291,Balls__needles_and_rollers
848299,Other
848360,Clutches_and_shaft_couplings_(including_universal_joints)
848410,Gaskets_and_similar_joints_of_metal_sheeting_combined_with_other_material_or_of_two_or_more_layers_of_metal
848420,Mechanical_seals
848490,Other
848610,Machines_and_apparatus_for_the_manufacture_of_boules_or_wafers
848620,Machines_and_apparatus_for_the_manufacture_of_semiconductor_devices_or_of_electronic_integrated_circuits
848630,Machines_and_apparatus_for_the_manufacture_of_flat_panel_displays
848640,Machines_and_apparatus_specified_in_Note_9_(C)_to_this_Chapter
848690,Parts_and_accessories
848710,Ships'_or_boats'_propellers_and_blades_therefor
848790,Other
850120,Universal_AC/DC_motors_of_an_output_exceeding_37.5_W
850131,Of_an_output_not_exceeding_750_W
850132,Of_an_output_exceeding_750_W_but_not_exceeding_75kW
850133,Of_an_output_exceeding_75__kW_but_not_exceeding_375_kW
850134,Of_an_output_exceeding_375_kW
850140,Other_AC_motors__single-phase
850151,Of_an_output_not_exceeding_750_W
850152,Of_an_output_exceeding_750_W_but_not_exceeding_75kW
850153,Of_an_output_exceeding_75_kW
850161,Of_an_output_not_exceeding_75_kVA
850162,Of_an_output_exceeding_75_kVA_but_not_exceeding_375_kVA
850163,Of_an_output_exceeding_375_kVA_but_not_exceeding_750_kVA
850164,Of_an_output_exceeding_750_kVA
850211,Of_an_output_not_exceeding_75_kVA
850212,Of_an_output__exceeding_75_kVA_but_not_exceeding_375_kVA
850213,Of_an_output_exceeding_375_kVA
850220,Generating_sets_with_spark-ignition_internal_combustion_piston_engines
850231,Wind-powered
850239,Other
850240,Electric_rotary_converters
850300,Parts_suitable_for_use_solely_or_principally_with_the_machines_of_heading_85.01_or_85.02
850410,Ballasts_for_discharge_lamps_or_tubes
850422,Having_a_power_handｌing_capacity_exceeding_650_kVA_but_not_exceeding_10_000_kVA
850423,Having_a_power_handling_capacity__exceeding_10_000_kVA
850431,Having_a_power_handling_capacity_not_exceeding_1_kVA
850432,Having_a_power_handling_capacity_exceeding_1_kVA_but_not_exceeding_16_kVA
850434,Having_a_power_handling_capacity_exceeding_500_kVA
850450,Other_inductors
850490,Parts
850511,Of_metal
850519,Other
850520,Electro-magnetic_couplings__clutches_and_brakes
850630,Mercuric_oxide
850640,Silver_oxide
850650,Lithium
850660,Air-zinc
850680,Other_primary_cells_and_primary_batteries
850690,Parts
850730,Nickel-cadmium
850740,Nickel-iron
850750,Nickel-metal_hydride
850760,Lithium-ion
850780,Other_accumulators
850790,Parts
850819,Other
850860,Other_vacuum_cleaners
850870,Parts
850940,Food_grinders_and_mixers;_fruit_or_vegetable_juice_extractors
850980,Other_appliances
850990,Parts
851010,Shavers
851020,Hair_clippers
851030,Hair-removing_appliances
851090,Parts
851120,Ignition_magnetos;_magneto-dynamos;_magnetic_flywheels
851130,Distributors;_ignition_coils
851140,Starter_motors_and_dual_purpose_starter-generators
851150,Other_generators
851180,Other_equipment
851210,Lighting_or_visual_signalling_equipment_of_a_kind_used_on_bicycles
851220,Other_lighting_or_visual_signalling_equipment
851230,Sound_signalling_equipment
851240,Windscreen_wipers__defrosters_and_demisters
851290,Parts
851310,Lamps
851390,Parts
851410,Resistance_heated_furnaces_and_ovens
851420,Furnaces_and_ovens_functioning_by_induction_or_dielectric_loss
851430,Other_furnaces_and_ovens
851440,Other_equipment_for_the_heat_treatment_of_materials_by_induction_or_dielectric_loss
851490,Parts
851511,Soldering_irons_and_guns
851519,Other
851521,Fully_or_partly_automatic
851529,Other
851531,Fully_or_partly_automatic
851539,Other
851610,Electric_instantaneous_or_storage_water_heaters_and_immersion_heaters
851621,Storage_heating_radiators
851629,Other
851631,Hair_dryers
851632,Other_hair-dressing_apparatus
851633,Hand-drying_apparatus
851640,Electric_smoothing_irons
851660,Other_ovens;_cookers__cooking_plates__boiling_rings__grillers_and_roasters
851671,Coffee_or_tea_makers
851672,Toasters
851680,Electric_heating_resistors
851690,Parts
851711,Line_telephone_sets_with_cordless_handsets
851712,Telephones_for_cellular_networks_or_for_other_wireless_networks
851718,Other
851761,Base_stations
851762,Machines_for_the_reception__conversion_and_transmission_or_regeneration_of_voice__images_or_other_data__including_switching_and_routing_apparatus
851769,Other
851770,Parts
851810,Microphones_and_stands_therefor
851821,Single_loudspeakers__mounted_in_their_enclosures
851822,Multiple_loudspeakers__mounted_in_the_same_enclosure
851829,Other
851830,Headphones_and_earphones__whether_or_not_combined_with_a_microphone__and_sets_consisting_of_a_microphone_and_one_or_more_loudspeakers
851840,Audio-frequency_electric_amplifiers
851850,Electric_sound_amplifier_sets
851890,Parts
851920,Apparatus_operated_by_coins__banknotes__bank_cards__tokens_or_by_other_means_of_payment
851930,Turntables_(record-decks)
851950,Telephone_answering_machines
851981,Using_magnetic__optical_or_semiconductor_media
851989,Other
852110,Magnetic_tape-type
852190,Other
852210,Pick-up_cartridges
852290,Other
852321,Cards_incorporating_a_magnetic_stripe
852329,Other
852341,Unrecorded
852349,Other
852351,Solid-state_non-volatile_storage_devices
852359,Other
852380,Other
852550,Transmission_apparatus
